Date,Open,High,Low,Close,Volume
1997-07-11,12.60225058751092,12.726090431213379,12.559816036609712,12.726090431213379,806000
1997-07-14,12.810959423889882,13.189840966790129,12.698377380606262,13.156065940856934,1242800
1997-07-15,13.011877191024594,13.166461045988992,13.011011651598066,13.036559104919434,494000
1997-07-16,13.070761399558096,13.108865765677239,13.019666514447946,13.028326034545898,639600
1997-07-17,13.14654312792008,13.181616470912976,12.866387501904757,12.908822059631348,652600
1997-07-18,12.857725882495927,12.943028585143116,12.521711611627905,12.525609016418457,410800
1997-07-21,12.51738283853332,12.559817394020673,12.280094552486789,12.38964557647705,377000
1997-07-22,12.508723359445025,12.687555538765372,12.374057643372499,12.559818267822266,470600
1997-07-23,12.645117537611421,12.853394533259811,12.542927742004395,12.542927742004395,1029600
1997-07-24,12.76246733786706,12.8451717889023,12.52561178014637,12.530807495117188,790400
1997-07-25,12.687552406066024,12.815289645469369,12.602249714624687,12.747306823730469,286000
1997-07-28,12.772857288695521,13.113201769715424,12.504393050671958,12.517383575439453,704600
1997-07-29,12.559817148704457,12.390943643552784,12.00643355580062,12.027650833129883,855400
1997-07-30,11.96356713325095,12.448968789682304,11.96356713325095,12.397873878479004,1029600
1997-07-31,12.432077365827409,12.810958893027507,12.432077365827409,12.602249145507812,1333800
1997-08-01,12.653344050219424,12.729986390468456,12.248482306330615,12.4407377243042,1027000
1997-08-04,12.51738283853332,12.627799401919278,12.283125592164456,12.38964557647705,546000
1997-08-05,12.474513970270785,12.645118547703905,12.411727680045141,12.444636344909668,624000
1997-08-06,12.477116089239988,12.55116019507931,12.227703581879199,12.261911392211914,642200
1997-08-07,12.304343258208759,12.77285693983548,12.261908701382257,12.334220886230469,1601600
1997-08-08,12.053197722261569,12.372324058471563,12.053197722261569,12.202152252197266,699400
1997-08-11,11.896449240306561,12.196955744885285,11.896449240306561,12.19349193572998,262600
1997-08-12,12.33855025030972,12.466287508003935,12.159718089537817,12.18526554107666,249600
1997-08-13,11.947543455192454,12.166645491796517,11.623221400625429,11.853148460388184,860600
1997-08-14,11.92112949333194,11.92112949333194,11.375972716090246,11.38463306427002,660400
1997-08-15,11.41018219675164,11.41018219675164,11.001422952395394,11.061178207397461,834600
1997-08-18,10.899235118143014,11.231352064419807,10.643760544083943,11.073737144470215,1398800
1997-08-19,11.150377883514096,11.495485305786133,11.035631139833736,11.495485305786133,634400
1997-08-20,11.653098528790755,11.750958154510299,11.614560556022603,11.627551078796387,166400
1997-08-21,11.84015594759118,11.853146468736645,11.793391227722168,11.793391227722168,189800
1997-08-22,11.622791378559683,11.623224974264698,11.458681598435824,11.46127986907959,1086800
1997-08-25,11.410181542991893,11.444389343261719,11.410181542991893,11.444389343261719,44200
1997-08-26,11.399789908608302,11.400222678310975,10.856798552863987,11.069838523864746,3159000
1997-08-27,10.924780348643692,11.486824297006715,10.91655359497132,11.197575569152832,2901600
1997-08-28,11.316652595139326,11.33353969824517,10.942101157645876,11.018743515014648,2909400
1997-08-29,11.01874419982415,11.052518408134889,10.856799125671387,10.856799125671387,364000
1997-09-01,10.780157835966275,10.984537488650435,10.775827660591178,10.937772750854492,2199600
1997-09-02,11.014413765435197,11.486824856310937,11.014413765435197,11.47599983215332,2857400
1997-09-03,11.53791995490865,11.682544328280555,11.205803054640992,11.35692310333252,3957200
1997-09-04,11.30799187589742,11.41451185691332,11.172027864308168,11.25689697265625,2082600
1997-09-05,11.261224934419253,11.261224934419253,11.052515187931366,11.133487701416016,2046200
1997-09-08,11.069836784457777,11.342198371887207,11.061176436386853,11.342198371887207,2462200
1997-09-09,11.317517174840424,11.725410840154996,11.12093238181344,11.631447792053223,6198400
1997-09-10,11.742297332467675,11.84448712832418,11.45261504569567,11.58468246459961,5101200
1997-09-11,11.367746525747963,11.410181077673094,11.286774000643955,11.401520729064941,3361800
1997-09-12,11.375974500278911,11.533589393106542,11.08672576323779,11.112273216247559,4643600
1997-09-15,11.316653328262147,11.597675323486328,11.16336860359441,11.597675323486328,3699800
1997-09-16,11.605902282889442,11.92113208770752,11.452617555512656,11.92113208770752,3900000
1997-09-17,11.980886043006638,12.006433494789084,11.7124210014992,11.801187515258789,2919800
1997-09-18,11.79772073614594,11.79772073614594,11.410178882403606,11.516698837280273,3390400
1997-09-19,11.554806330647367,11.64010903669952,11.223123046904623,11.418842315673828,3372200
1997-09-22,11.572127712834254,11.708091735839844,11.307992825382966,11.708091735839844,1957800
1997-09-23,11.665655526568443,11.921130028057304,11.648768424987793,11.648768424987793,1674400
1997-09-24,11.580352234320287,12.03197956085205,11.49548313520885,12.03197956085205,3957200
1997-09-25,11.923295418527987,12.433811682514799,11.835828040064692,12.206482887268066,4802200
1997-09-26,12.09130590984513,12.72999237904463,11.89645295669895,12.695784568786621,4797000
1997-09-29,12.52560680532697,12.94302630036636,12.513482649313922,12.602249145507812,1765400
1997-09-30,12.729990399023894,12.97290719149094,12.627800579846562,12.713103294372559,2878200
1997-10-01,12.755533794409203,12.900590896606445,12.646849160161393,12.900590896606445,1674400
1997-10-02,12.836509211313542,12.856860123789627,12.678894321988897,12.840839385986328,1118000
1997-10-03,12.840839385986328,12.840839385986328,12.840839385986328,12.840839385986328,0
1997-10-06,12.747308182865755,12.751205587559868,12.423418904061776,12.640789031982422,2402400
1997-10-07,12.601817917187624,12.640788659394838,12.270133838771818,12.419088363647461,3549000
1997-10-08,12.559820069220489,12.602254633746261,12.178340106485475,12.320799827575684,3112200
1997-10-09,12.24458791254048,12.432080433298944,11.921131372689244,12.014660835266113,3881800
1997-10-10,12.134169531686423,12.193491182815563,11.925459763884732,12.065753936767578,2961400
1997-10-13,12.091303381691597,12.456761714012547,12.091303381691597,12.34677791595459,2428400
1997-10-14,12.346778003799272,12.355438353540137,12.08480861836119,12.176606178283691,2007200
1997-10-15,12.09130077436846,12.222935418239333,12.083074022074642,12.115549087524414,1853800
1997-10-16,12.048866127263812,12.134168818126131,11.966594475521063,12.006431579589844,2139800
1997-10-17,11.750958592998156,11.904243298684195,11.580353189634085,11.665223121643066,3512600
1997-10-20,11.521033585237712,11.634048432245898,11.322716021363426,11.53402328491211,1752400
1997-10-21,11.580353280876402,11.719349155379911,11.580353280876402,11.614561080932617,1346800
1997-10-22,11.72757629521583,12.023320695564225,11.600272630848307,11.795991897583008,2891200
1997-10-23,11.750960649617998,11.750960649617998,11.333541012560612,11.605902671813965,3546400
1997-10-24,11.83063171539061,11.870035228043795,11.46993637084961,11.46993637084961,2145000
1997-10-27,11.32488066808828,11.34220136880673,10.942102432250977,10.942102432250977,2670200
1997-10-28,9.366819192861124,10.431151816920357,8.531980864794141,10.175677299499512,12186200
1997-10-29,11.052520267917442,11.069840970609256,10.524683994063878,10.710877418518066,4227600
1997-10-30,12.346774123002174,12.346774123002174,10.218109388481384,10.558886528015137,4823000
1997-10-31,10.724730666330107,11.061177712030794,10.592663233654555,10.797042846679688,3897400
1997-11-03,10.984533761610395,11.153840009976303,10.92088193957612,10.950325965881348,1835600
1997-11-04,11.06983648535097,11.112271033497166,10.883210366715321,10.948594093322754,3853200
1997-11-05,11.188916535536748,11.197576885818048,11.01744556427002,11.01744556427002,1549600
1997-11-06,11.026970372305163,11.312322526678447,11.001422919609034,11.069838523864746,4006600
1997-11-07,10.822590628553636,10.822590628553636,10.218112120102573,10.490473747253418,4661800
1997-11-10,10.516022624923979,10.601325343042353,10.235000610351562,10.235000610351562,2103400
1997-11-11,10.231103537290043,10.277868271521097,10.090375738964875,10.239330291748047,1721200
1997-11-12,10.09037596496865,10.09037596496865,9.809353957656004,9.928864479064941,2919800
1997-11-13,10.013732532752154,10.047940334602831,9.520104181692814,9.877768516540527,4864600
1997-11-14,10.047938783976921,10.371395267057252,9.96263609031215,10.078681945800781,4310800
1997-11-17,10.584437061944215,10.68662687407369,10.392614366399066,10.43115234375,3281200
1997-11-18,10.432015325578607,10.775823520005977,10.396941992182624,10.754606246948242,2509000
1997-11-19,10.35018115842355,10.92088554903947,10.35018115842355,10.886677742004395,3549000
1997-11-20,10.984533640754451,11.09928035736084,10.933438745482018,11.09928035736084,4152200
1997-11-21,11.24866976825726,11.47426664926571,11.086724715958335,11.117467880249023,4646200
1997-11-24,11.029136690567606,11.069839344839709,10.865459708113223,10.988866806030273,1757600
1997-11-25,11.026969911332962,11.061177712030794,10.771495395051547,10.797042846679688,267800
1997-11-26,11.069835363075219,11.146477699279785,10.98453267991173,11.146477699279785,613600
1997-11-27,11.154708106596354,11.486825005663803,11.154708106596354,11.200607299804688,488800
1997-11-28,11.234814938932862,11.372078931021962,11.20147349873649,11.324880599975586,460200
1997-12-01,11.486825360139964,11.993877046097952,11.48119605000839,11.92113208770752,980200
1997-12-02,11.89558476570886,12.040209144632826,11.82846829080562,11.963566780090332,639600
1997-12-03,11.921132743986131,12.057530374373549,11.830634310750295,11.989114761352539,579800
1997-12-04,12.048869756898183,12.176607033914395,12.048869756898183,12.12551212310791,748800
1997-12-05,12.116851279509088,12.185266888229357,11.98911400769277,12.129841804504395,312000
1997-12-08,12.300010430466115,12.338548399784191,12.006431579589844,12.006431579589844,330200
1997-12-09,12.091300851666698,12.151056095695154,11.958800667705328,12.040205955505371,189800
1997-12-10,11.895581864243525,11.90424221229219,11.683408292428709,11.742297172546387,293800
1997-12-11,11.554804442884114,11.614559686917282,11.205800517594415,11.21013069152832,546000
1997-12-12,11.307560226051878,11.350427554155718,10.993196791670156,11.209700584411621,436800
1997-12-15,11.265557900805328,11.282445004226831,11.086725730268753,11.120933532714844,218400
1997-12-16,11.223123158394094,11.27421806341464,11.069838443332456,11.240010261535645,483600
1997-12-17,11.24000811711662,11.31665046002527,11.026968188310422,11.09928035736084,553800
1997-12-18,11.01138034428908,11.073733031561972,10.903994013574343,10.950325965881348,286000
1997-12-19,10.949462351196606,10.949462351196606,10.397377056654323,10.490473747253418,720200
1997-12-22,10.303415153746064,10.55845691622178,10.269207350918458,10.54026985168457,842400
1997-12-23,10.516018388399516,10.558886528015137,10.516018388399516,10.558886528015137,319800
1997-12-24,10.558886528015137,10.558886528015137,10.558886528015137,10.558886528015137,0
1997-12-25,10.558886528015137,10.558886528015137,10.558886528015137,10.558886528015137,0
1997-12-26,10.558886528015137,10.558886528015137,10.558886528015137,10.558886528015137,0
1997-12-29,10.643758712533685,11.112273216247559,10.55888959957071,11.112273216247559,556400
1997-12-30,11.28244473755674,11.529258911548748,11.154707475906934,11.410181999206543,761800
1997-12-31,11.410181999206543,11.410181999206543,11.410181999206543,11.410181999206543,0
1998-01-01,11.410181999206543,11.410181999206543,11.410181999206543,11.410181999206543,0
1998-01-02,11.452617904677025,11.835829734802246,11.452617904677025,11.835829734802246,338000
1998-01-05,11.70809210114063,11.989114101331403,11.70809210114063,11.92113208770752,715000
1998-01-06,11.87869945954414,11.972228942934157,11.614564520916186,11.699867248535156,442000
1998-01-07,11.648767502728768,11.972223980487277,11.605899358837378,11.640107154846191,527800
1998-01-08,11.695534728526596,11.823271996500573,11.427069667974095,11.490288734436035,293800
1998-01-09,11.44611835744744,11.469501128559044,11.154704213068936,11.205799102783203,522600
1998-01-12,10.686625512626975,10.761535957450834,10.473585565963017,10.67796516418457,834600
1998-01-13,10.967648397848226,11.052084737639749,10.805703336894348,10.878015518188477,564200
1998-01-14,11.074600328761713,11.154706488021713,10.916552684428725,10.95898723602295,306800
1998-01-15,11.129159576142879,11.231349381354308,10.984535217285156,10.984535217285156,525200
1998-01-16,11.129160847560968,11.146481547458562,11.026971030675165,11.137821197509766,462800
1998-01-19,11.154705906530062,11.377271731864678,11.154705906530062,11.308856964111328,949000
1998-01-20,11.291105676473958,11.495485305786133,11.282445326714123,11.495485305786133,548600
1998-01-21,11.495482162363107,11.712418661378582,11.412344974733115,11.538783073425293,967200
1998-01-22,11.410182595034234,11.64010967801043,11.4015222452744,11.495485305786133,946400
1998-01-23,11.427070085114002,11.427070085114002,11.12916098083779,11.180255889892578,715000
1998-01-26,10.984535736432912,11.240010261535645,10.89923302953337,11.240010261535645,452400
1998-01-27,11.256898136277234,11.640109950198447,11.19757647341768,11.611964225769043,920400
1998-01-28,11.631448602621756,11.87869636969305,11.631448602621756,11.818941116333008,1024400
1998-01-29,11.921130878009809,12.278795205594957,11.895150656349063,12.25584602355957,1128400
1998-01-30,12.300015108838615,12.602254422413674,12.227702912082808,12.41519546508789,1315600
1998-02-02,12.559815354559072,12.840837285450553,12.559815354559072,12.729987144470215,1463800
1998-02-03,12.645119970698978,12.849499601238362,12.6022526431543,12.798404693603516,819000
1998-02-04,12.90059092842451,12.90059092842451,12.517380053416481,12.602249145507812,811200
1998-02-05,12.559818267822266,12.772857425372475,12.500063009507356,12.559818267822266,795600
1998-02-06,12.517812143039444,12.652910582042892,12.424715478198532,12.534266471862793,382200
1998-02-09,12.755537162682486,12.900594303184041,12.432080618025067,12.69621467590332,878800
1998-02-10,12.674997353311712,13.036559104919434,12.62779985177755,13.036559104919434,1084200
1998-02-11,13.09631147761059,13.726337322279639,13.09631147761059,13.564825057983398,2938000
